SYMBOL	gs_name
ENSA	G11_exhausted_cellcycle
CSNK2B	G11_exhausted_cellcycle
CHMP4A	G11_exhausted_cellcycle
MRPL33	G11_exhausted_cellcycle
PDCD10	G11_exhausted_cellcycle
DAXX	G11_exhausted_cellcycle
CYB561D2	G11_exhausted_cellcycle
MFF	G11_exhausted_cellcycle
YBX1	G11_exhausted_cellcycle
SRSF9	G11_exhausted_cellcycle
RTF1	G11_exhausted_cellcycle
LAG3	G11_exhausted_cellcycle
DRG2	G11_exhausted_cellcycle
ERGIC2	G11_exhausted_cellcycle
NDUFS5	G11_exhausted_cellcycle
POMP	G11_exhausted_cellcycle
ATP5C1	G11_exhausted_cellcycle
CBFB	G11_exhausted_cellcycle
COX6B1	G11_exhausted_cellcycle
NFYC	G11_exhausted_cellcycle
SYT11	G11_exhausted_cellcycle
BUB3	G11_exhausted_cellcycle
APH1A	G11_exhausted_cellcycle
COX7A2	G11_exhausted_cellcycle
YIPF5	G11_exhausted_cellcycle
RAC1	G11_exhausted_cellcycle
ITM2A	G11_exhausted_cellcycle
NDUFS7	G11_exhausted_cellcycle
TXNDC15	G11_exhausted_cellcycle
PBRM1	G11_exhausted_cellcycle
PPID	G11_exhausted_cellcycle
EMC4	G11_exhausted_cellcycle
SQRDL	G11_exhausted_cellcycle
RBBP4	G11_exhausted_cellcycle
BRD8	G11_exhausted_cellcycle
EYA3	G11_exhausted_cellcycle
HDAC3	G11_exhausted_cellcycle
RBM17	G11_exhausted_cellcycle
COPZ1	G11_exhausted_cellcycle
TRIM21	G11_exhausted_cellcycle
PPHLN1	G11_exhausted_cellcycle
TOMM6	G11_exhausted_cellcycle
SRA1	G11_exhausted_cellcycle
LYAR	G11_exhausted_cellcycle
FIP1L1	G11_exhausted_cellcycle
C7orf55-LUC7L2	G11_exhausted_cellcycle
MYO1G	G11_exhausted_cellcycle
SEC11C	G11_exhausted_cellcycle
RPS6KB2	G11_exhausted_cellcycle
RPP21	G11_exhausted_cellcycle
NUP210	G11_exhausted_cellcycle
NDUFV1	G11_exhausted_cellcycle
LRPPRC	G11_exhausted_cellcycle
VTI1B	G11_exhausted_cellcycle
PDIA4	G11_exhausted_cellcycle
FAM50A	G11_exhausted_cellcycle
DYNLL1	G11_exhausted_cellcycle
SZRD1	G11_exhausted_cellcycle
AAMP	G11_exhausted_cellcycle
IDH3A	G11_exhausted_cellcycle
SEC61B	G11_exhausted_cellcycle
CCT4	G11_exhausted_cellcycle
MEMO1	G11_exhausted_cellcycle
MCCC2	G11_exhausted_cellcycle
RTCA	G11_exhausted_cellcycle
NDUFB5	G11_exhausted_cellcycle
MRPS6	G11_exhausted_cellcycle
UBA3	G11_exhausted_cellcycle
RBBP5	G11_exhausted_cellcycle
PPDPF	G11_exhausted_cellcycle
FAS	G11_exhausted_cellcycle
CCAR2	G11_exhausted_cellcycle
SLC25A44	G11_exhausted_cellcycle
HNRNPF	G11_exhausted_cellcycle
RAD23A	G11_exhausted_cellcycle
NELFA	G11_exhausted_cellcycle
XRCC5	G11_exhausted_cellcycle
TNFRSF18	G11_exhausted_cellcycle
COPB2	G11_exhausted_cellcycle
KRAS	G11_exhausted_cellcycle
TCEB2	G11_exhausted_cellcycle
HMGN3	G11_exhausted_cellcycle
PSMC6	G11_exhausted_cellcycle
PRKRA	G11_exhausted_cellcycle
ADK	G11_exhausted_cellcycle
KDELR2	G11_exhausted_cellcycle
TMEM183A	G11_exhausted_cellcycle
SMDT1	G11_exhausted_cellcycle
NAA50	G11_exhausted_cellcycle
MED10	G11_exhausted_cellcycle
FAM32A	G11_exhausted_cellcycle
GLOD4	G11_exhausted_cellcycle
TRAPPC3	G11_exhausted_cellcycle
PRDX5	G11_exhausted_cellcycle
ATOX1	G11_exhausted_cellcycle
TRAPPC1	G11_exhausted_cellcycle
HMGCS1	G11_exhausted_cellcycle
CHMP5	G11_exhausted_cellcycle
UBE2K	G11_exhausted_cellcycle
TRAPPC5	G11_exhausted_cellcycle
PMPCB	G11_exhausted_cellcycle
CMC1	G11_exhausted_cellcycle
GTF2F1	G11_exhausted_cellcycle
POLR2E	G11_exhausted_cellcycle
EIF4G1	G11_exhausted_cellcycle
CPSF3L	G11_exhausted_cellcycle
CCDC53	G11_exhausted_cellcycle
COQ4	G11_exhausted_cellcycle
SUGT1	G11_exhausted_cellcycle
ZNF410	G11_exhausted_cellcycle
ELOVL1	G11_exhausted_cellcycle
APEH	G11_exhausted_cellcycle
CXXC1	G11_exhausted_cellcycle
MRPS30	G11_exhausted_cellcycle
SCAMP3	G11_exhausted_cellcycle
KRR1	G11_exhausted_cellcycle
BFAR	G11_exhausted_cellcycle
TFIP11	G11_exhausted_cellcycle
DNAJB11	G11_exhausted_cellcycle
COG4	G11_exhausted_cellcycle
ARPC5	G11_exhausted_cellcycle
IRF4	G11_exhausted_cellcycle
BLOC1S2	G11_exhausted_cellcycle
PIGS	G11_exhausted_cellcycle
DCTD	G11_exhausted_cellcycle
PRDX6	G11_exhausted_cellcycle
CNTRL	G11_exhausted_cellcycle
C11orf31	G11_exhausted_cellcycle
KCTD20	G11_exhausted_cellcycle
TXNL1	G11_exhausted_cellcycle
PSENEN	G11_exhausted_cellcycle
PSMD6	G11_exhausted_cellcycle
PSMC5	G11_exhausted_cellcycle
FRG1	G11_exhausted_cellcycle
C8orf59	G11_exhausted_cellcycle
YARS	G11_exhausted_cellcycle
PEF1	G11_exhausted_cellcycle
NAA60	G11_exhausted_cellcycle
LIME1	G11_exhausted_cellcycle
TIMM17B	G11_exhausted_cellcycle
ATP6V1E1	G11_exhausted_cellcycle
SEC23B	G11_exhausted_cellcycle
NCLN	G11_exhausted_cellcycle
CSNK2A2	G11_exhausted_cellcycle
NUPL1	G11_exhausted_cellcycle
SPTLC1	G11_exhausted_cellcycle
POLR2M	G11_exhausted_cellcycle
VRK3	G11_exhausted_cellcycle
CCDC47	G11_exhausted_cellcycle
SNX5	G11_exhausted_cellcycle
DARS	G11_exhausted_cellcycle
DNM1L	G11_exhausted_cellcycle
PFKL	G11_exhausted_cellcycle
CYB5R3	G11_exhausted_cellcycle
GALNT2	G11_exhausted_cellcycle
NIPA2	G11_exhausted_cellcycle
MDM2	G11_exhausted_cellcycle
NUDT22	G11_exhausted_cellcycle
MAP2K3	G11_exhausted_cellcycle
DDX50	G11_exhausted_cellcycle
MPV17	G11_exhausted_cellcycle
DHX30	G11_exhausted_cellcycle
UBE2G1	G11_exhausted_cellcycle
RER1	G11_exhausted_cellcycle
FBXW2	G11_exhausted_cellcycle
RRAGA	G11_exhausted_cellcycle
EIF4A3	G11_exhausted_cellcycle
GSTP1	G11_exhausted_cellcycle
PTPN7	G11_exhausted_cellcycle
NDUFA3	G11_exhausted_cellcycle
MICU2	G11_exhausted_cellcycle
ACTR10	G11_exhausted_cellcycle
KPNB1	G11_exhausted_cellcycle
RBM23	G11_exhausted_cellcycle
ELOF1	G11_exhausted_cellcycle
HNRNPA0	G11_exhausted_cellcycle
SFT2D1	G11_exhausted_cellcycle
RP4-583P15.14	G11_exhausted_cellcycle
SREK1	G11_exhausted_cellcycle
HAUS3	G11_exhausted_cellcycle
LETM1	G11_exhausted_cellcycle
CCNG1	G11_exhausted_cellcycle
USP10	G11_exhausted_cellcycle
MRPS21	G11_exhausted_cellcycle
EIF3CL	G11_exhausted_cellcycle
SRSF1	G11_exhausted_cellcycle
GBP1	G11_exhausted_cellcycle
METTL3	G11_exhausted_cellcycle
PON2	G11_exhausted_cellcycle
CCDC90B	G11_exhausted_cellcycle
UBE2I	G11_exhausted_cellcycle
TMCO1	G11_exhausted_cellcycle
FLAD1	G11_exhausted_cellcycle
SNRPB2	G11_exhausted_cellcycle
MUS81	G11_exhausted_cellcycle
AP2B1	G11_exhausted_cellcycle
B3GNT2	G11_exhausted_cellcycle
PMPCA	G11_exhausted_cellcycle
SDHD	G11_exhausted_cellcycle
ZC3H15	G11_exhausted_cellcycle
ARPC1A	G11_exhausted_cellcycle
PSMA1	G11_exhausted_cellcycle
SCP2	G11_exhausted_cellcycle
ATXN10	G11_exhausted_cellcycle
CFDP1	G11_exhausted_cellcycle
EAPP	G11_exhausted_cellcycle
NAPRT1	G11_exhausted_cellcycle
VDAC2	G11_exhausted_cellcycle
NDUFV2	G11_exhausted_cellcycle
VRK2	G11_exhausted_cellcycle
MOV10	G11_exhausted_cellcycle
HNRNPA3	G11_exhausted_cellcycle
ZNF384	G11_exhausted_cellcycle
TOX	G11_exhausted_cellcycle
ACO2	G11_exhausted_cellcycle
UBASH3A	G11_exhausted_cellcycle
KXD1	G11_exhausted_cellcycle
IL12RB1	G11_exhausted_cellcycle
HMG20B	G11_exhausted_cellcycle
ADA	G11_exhausted_cellcycle
SNX1	G11_exhausted_cellcycle
OASL	G11_exhausted_cellcycle
LMF2	G11_exhausted_cellcycle
SRP72	G11_exhausted_cellcycle
COPG1	G11_exhausted_cellcycle
SLC39A1	G11_exhausted_cellcycle
C9orf16	G11_exhausted_cellcycle
IDH3G	G11_exhausted_cellcycle
TARDBP	G11_exhausted_cellcycle
IDH3B	G11_exhausted_cellcycle
ASCC1	G11_exhausted_cellcycle
DCTN1	G11_exhausted_cellcycle
COX14	G11_exhausted_cellcycle
ARL6IP4	G11_exhausted_cellcycle
RAN	G11_exhausted_cellcycle
SGMS1	G11_exhausted_cellcycle
ACTR1B	G11_exhausted_cellcycle
CLNS1A	G11_exhausted_cellcycle
CIAO1	G11_exhausted_cellcycle
INTS10	G11_exhausted_cellcycle
NMT1	G11_exhausted_cellcycle
APEX1	G11_exhausted_cellcycle
YAF2	G11_exhausted_cellcycle
ABI3	G11_exhausted_cellcycle
FUT8	G11_exhausted_cellcycle
ASXL1	G11_exhausted_cellcycle
UBL5	G11_exhausted_cellcycle
UFC1	G11_exhausted_cellcycle
YTHDF2	G11_exhausted_cellcycle
BCKDHA	G11_exhausted_cellcycle
JTB	G11_exhausted_cellcycle
NUDT19	G11_exhausted_cellcycle
OSBPL3	G11_exhausted_cellcycle
KAT5	G11_exhausted_cellcycle
TMX2	G11_exhausted_cellcycle
TCP1	G11_exhausted_cellcycle
CTNNBL1	G11_exhausted_cellcycle
CCDC12	G11_exhausted_cellcycle
SPCS2	G11_exhausted_cellcycle
DNAJC1	G11_exhausted_cellcycle
ATP5D	G11_exhausted_cellcycle
EXOSC10	G11_exhausted_cellcycle
HIF1AN	G11_exhausted_cellcycle
PQBP1	G11_exhausted_cellcycle
MLX	G11_exhausted_cellcycle
SHKBP1	G11_exhausted_cellcycle
SERPINB1	G11_exhausted_cellcycle
PSMB1	G11_exhausted_cellcycle
TCERG1	G11_exhausted_cellcycle
NDUFA4	G11_exhausted_cellcycle
CTDSP1	G11_exhausted_cellcycle
DAD1	G11_exhausted_cellcycle
GRSF1	G11_exhausted_cellcycle
NDUFA13	G11_exhausted_cellcycle
SERBP1	G11_exhausted_cellcycle
YIPF3	G11_exhausted_cellcycle
RMDN1	G11_exhausted_cellcycle
VAMP5	G11_exhausted_cellcycle
EID1	G11_exhausted_cellcycle
ASCC2	G11_exhausted_cellcycle
HSPA4	G11_exhausted_cellcycle
CAPZA2	G11_exhausted_cellcycle
GHITM	G11_exhausted_cellcycle
RNF181	G11_exhausted_cellcycle
LGALS1	G11_exhausted_cellcycle
ALKBH6	G11_exhausted_cellcycle
RPL7L1	G11_exhausted_cellcycle
ARF5	G11_exhausted_cellcycle
OAZ2	G11_exhausted_cellcycle
MRPS5	G11_exhausted_cellcycle
NSUN2	G11_exhausted_cellcycle
RAB1B	G11_exhausted_cellcycle
PIGT	G11_exhausted_cellcycle
CYP51A1	G11_exhausted_cellcycle
COMT	G11_exhausted_cellcycle
SUMO1	G11_exhausted_cellcycle
SIN3A	G11_exhausted_cellcycle
PPP6C	G11_exhausted_cellcycle
PLP2	G11_exhausted_cellcycle
FKBP2	G11_exhausted_cellcycle
SDF2	G11_exhausted_cellcycle
LPCAT3	G11_exhausted_cellcycle
ATP5A1	G11_exhausted_cellcycle
TRMT112	G11_exhausted_cellcycle
CCAR1	G11_exhausted_cellcycle
ZNF121	G11_exhausted_cellcycle
PPT1	G11_exhausted_cellcycle
C6orf89	G11_exhausted_cellcycle
F2R	G11_exhausted_cellcycle
ZNF706	G11_exhausted_cellcycle
SLC9A3R1	G11_exhausted_cellcycle
PYURF	G11_exhausted_cellcycle
STAT5A	G11_exhausted_cellcycle
PSIP1	G11_exhausted_cellcycle
RTFDC1	G11_exhausted_cellcycle
OGDH	G11_exhausted_cellcycle
FKBP1A	G11_exhausted_cellcycle
IL21R	G11_exhausted_cellcycle
DCP2	G11_exhausted_cellcycle
PGLS	G11_exhausted_cellcycle
TMEM165	G11_exhausted_cellcycle
PARK7	G11_exhausted_cellcycle
VPS51	G11_exhausted_cellcycle
LAMTOR3	G11_exhausted_cellcycle
PRRC2A	G11_exhausted_cellcycle
LAMTOR5	G11_exhausted_cellcycle
VPS26A	G11_exhausted_cellcycle
SMNDC1	G11_exhausted_cellcycle
HNRNPM	G11_exhausted_cellcycle
ARPP19	G11_exhausted_cellcycle
PHACTR2	G11_exhausted_cellcycle
G3BP1	G11_exhausted_cellcycle
PRCC	G11_exhausted_cellcycle
PREB	G11_exhausted_cellcycle
CS	G11_exhausted_cellcycle
CAMTA1	G11_exhausted_cellcycle
PPP2R3C	G11_exhausted_cellcycle
DAP3	G11_exhausted_cellcycle
ALDH9A1	G11_exhausted_cellcycle
PRELID1	G11_exhausted_cellcycle
PARN	G11_exhausted_cellcycle
PRPF40A	G11_exhausted_cellcycle
DEDD	G11_exhausted_cellcycle
DGKZ	G11_exhausted_cellcycle
CHD4	G11_exhausted_cellcycle
DSCR3	G11_exhausted_cellcycle
UQCRC2	G11_exhausted_cellcycle
PCNP	G11_exhausted_cellcycle
PPP1R11	G11_exhausted_cellcycle
IARS	G11_exhausted_cellcycle
C20orf24	G11_exhausted_cellcycle
LAMTOR1	G11_exhausted_cellcycle
TRIM69	G11_exhausted_cellcycle
LSM12	G11_exhausted_cellcycle
PTCD3	G11_exhausted_cellcycle
PABPN1	G11_exhausted_cellcycle
CYCS	G11_exhausted_cellcycle
GTF3C1	G11_exhausted_cellcycle
TRMT2A	G11_exhausted_cellcycle
TIGIT	G11_exhausted_cellcycle
TBCB	G11_exhausted_cellcycle
PPP1CA	G11_exhausted_cellcycle
ARHGAP1	G11_exhausted_cellcycle
RALA	G11_exhausted_cellcycle
AIMP1	G11_exhausted_cellcycle
HAVCR2	G11_exhausted_cellcycle
PPP6R1	G11_exhausted_cellcycle
BZW1	G11_exhausted_cellcycle
MCTP2	G11_exhausted_cellcycle
CREBZF	G11_exhausted_cellcycle
BTF3L4	G11_exhausted_cellcycle
RWDD1	G11_exhausted_cellcycle
AP2M1	G11_exhausted_cellcycle
XPNPEP1	G11_exhausted_cellcycle
POLR2B	G11_exhausted_cellcycle
RSU1	G11_exhausted_cellcycle
FAM60A	G11_exhausted_cellcycle
TXNDC12	G11_exhausted_cellcycle
ZMYM6NB	G11_exhausted_cellcycle
TMX3	G11_exhausted_cellcycle
DHX8	G11_exhausted_cellcycle
ATP6V1H	G11_exhausted_cellcycle
MRFAP1L1	G11_exhausted_cellcycle
CNOT8	G11_exhausted_cellcycle
FBXO7	G11_exhausted_cellcycle
FASTK	G11_exhausted_cellcycle
TSNAX	G11_exhausted_cellcycle
KANSL3	G11_exhausted_cellcycle
DPF2	G11_exhausted_cellcycle
WDR43	G11_exhausted_cellcycle
C19orf10	G11_exhausted_cellcycle
NAGA	G11_exhausted_cellcycle
ATP6V1F	G11_exhausted_cellcycle
CCDC64	G11_exhausted_cellcycle
GNL3	G11_exhausted_cellcycle
TMED9	G11_exhausted_cellcycle
MRPL1	G11_exhausted_cellcycle
TRPT1	G11_exhausted_cellcycle
PPP2CA	G11_exhausted_cellcycle
CGGBP1	G11_exhausted_cellcycle
HP1BP3	G11_exhausted_cellcycle
DPP9	G11_exhausted_cellcycle
ANAPC5	G11_exhausted_cellcycle
C7orf50	G11_exhausted_cellcycle
DERL2	G11_exhausted_cellcycle
SCAF4	G11_exhausted_cellcycle
CDK11B	G11_exhausted_cellcycle
PPP2R1A	G11_exhausted_cellcycle
VAMP1	G11_exhausted_cellcycle
MGST3	G11_exhausted_cellcycle
WBP11	G11_exhausted_cellcycle
ATP5L	G11_exhausted_cellcycle
CCR5	G11_exhausted_cellcycle
RNF4	G11_exhausted_cellcycle
LRMP	G11_exhausted_cellcycle
EIF3C	G11_exhausted_cellcycle
EIF1AX	G11_exhausted_cellcycle
TCEA1	G11_exhausted_cellcycle
LAP3	G11_exhausted_cellcycle
YY1AP1	G11_exhausted_cellcycle
PSMA3	G11_exhausted_cellcycle
GDI2	G11_exhausted_cellcycle
GMFG	G11_exhausted_cellcycle
RGS10	G11_exhausted_cellcycle
NOSIP	G11_exhausted_cellcycle
LMAN2	G11_exhausted_cellcycle
NSFL1C	G11_exhausted_cellcycle
CWC25	G11_exhausted_cellcycle
RPS6KB1	G11_exhausted_cellcycle
XRCC6	G11_exhausted_cellcycle
MFSD10	G11_exhausted_cellcycle
SMC5	G11_exhausted_cellcycle
XRN2	G11_exhausted_cellcycle
DHX38	G11_exhausted_cellcycle
BAP1	G11_exhausted_cellcycle
SPCS3	G11_exhausted_cellcycle
COX5B	G11_exhausted_cellcycle
AP1B1	G11_exhausted_cellcycle
CXorf40B	G11_exhausted_cellcycle
CD27	G11_exhausted_cellcycle
IAH1	G11_exhausted_cellcycle
TM2D3	G11_exhausted_cellcycle
FAM192A	G11_exhausted_cellcycle
P4HB	G11_exhausted_cellcycle
SH3GLB1	G11_exhausted_cellcycle
PPIG	G11_exhausted_cellcycle
AEBP2	G11_exhausted_cellcycle
QARS	G11_exhausted_cellcycle
SEPW1	G11_exhausted_cellcycle
SF3B2	G11_exhausted_cellcycle
HMOX2	G11_exhausted_cellcycle
ZNF622	G11_exhausted_cellcycle
FKBP4	G11_exhausted_cellcycle
RHOG	G11_exhausted_cellcycle
SDHA	G11_exhausted_cellcycle
SREBF2	G11_exhausted_cellcycle
UGGT1	G11_exhausted_cellcycle
LIMS1	G11_exhausted_cellcycle
TPM4	G11_exhausted_cellcycle
SSR3	G11_exhausted_cellcycle
THAP5	G11_exhausted_cellcycle
NCOA4	G11_exhausted_cellcycle
ZNHIT1	G11_exhausted_cellcycle
DYNC1I2	G11_exhausted_cellcycle
UNC50	G11_exhausted_cellcycle
CNPPD1	G11_exhausted_cellcycle
WBSCR22	G11_exhausted_cellcycle
ACTN4	G11_exhausted_cellcycle
HAX1	G11_exhausted_cellcycle
WWP2	G11_exhausted_cellcycle
RANBP3	G11_exhausted_cellcycle
SLC25A5	G11_exhausted_cellcycle
STRAP	G11_exhausted_cellcycle
PPIE	G11_exhausted_cellcycle
STARD7	G11_exhausted_cellcycle
ABHD3	G11_exhausted_cellcycle
IP6K2	G11_exhausted_cellcycle
TINF2	G11_exhausted_cellcycle
CORO1C	G11_exhausted_cellcycle
U2AF1	G11_exhausted_cellcycle
FRMD8	G11_exhausted_cellcycle
RNF167	G11_exhausted_cellcycle
NDUFB8	G11_exhausted_cellcycle
HYOU1	G11_exhausted_cellcycle
DDX46	G11_exhausted_cellcycle
VEZF1	G11_exhausted_cellcycle
ECHDC1	G11_exhausted_cellcycle
AHSA1	G11_exhausted_cellcycle
NUDCD3	G11_exhausted_cellcycle
EIF5B	G11_exhausted_cellcycle
CCNC	G11_exhausted_cellcycle
PYCARD	G11_exhausted_cellcycle
MAGT1	G11_exhausted_cellcycle
RNF138	G11_exhausted_cellcycle
TOP1	G11_exhausted_cellcycle
APOBEC3D	G11_exhausted_cellcycle
UBE2D2	G11_exhausted_cellcycle
MAEA	G11_exhausted_cellcycle
ANXA11	G11_exhausted_cellcycle
PVRIG	G11_exhausted_cellcycle
DERL1	G11_exhausted_cellcycle
TMEM179B	G11_exhausted_cellcycle
SPCS1	G11_exhausted_cellcycle
SLC3A2	G11_exhausted_cellcycle
GANAB	G11_exhausted_cellcycle
PSMB4	G11_exhausted_cellcycle
RFX5	G11_exhausted_cellcycle
NDUFA5	G11_exhausted_cellcycle
KRTCAP2	G11_exhausted_cellcycle
PITPNB	G11_exhausted_cellcycle
RBM22	G11_exhausted_cellcycle
CD81	G11_exhausted_cellcycle
AMZ2	G11_exhausted_cellcycle
SP3	G11_exhausted_cellcycle
CLTC	G11_exhausted_cellcycle
DAP	G11_exhausted_cellcycle
GZMB	G11_exhausted_cellcycle
TECR	G11_exhausted_cellcycle
SCYL1	G11_exhausted_cellcycle
NPRL2	G11_exhausted_cellcycle
FXR1	G11_exhausted_cellcycle
RABEP1	G11_exhausted_cellcycle
TFG	G11_exhausted_cellcycle
NSA2	G11_exhausted_cellcycle
POLR3GL	G11_exhausted_cellcycle
MARS	G11_exhausted_cellcycle
BRK1	G11_exhausted_cellcycle
RAB18	G11_exhausted_cellcycle
APOBEC3G	G11_exhausted_cellcycle
ACTR2	G11_exhausted_cellcycle
POLR1D	G11_exhausted_cellcycle
HNRNPH3	G11_exhausted_cellcycle
PPM1M	G11_exhausted_cellcycle
ZNF131	G11_exhausted_cellcycle
EMC3	G11_exhausted_cellcycle
U2SURP	G11_exhausted_cellcycle
CARS	G11_exhausted_cellcycle
PSMB9	G11_exhausted_cellcycle
ADIPOR1	G11_exhausted_cellcycle
GNAI2	G11_exhausted_cellcycle
SPOP	G11_exhausted_cellcycle
SUGP2	G11_exhausted_cellcycle
ZFR	G11_exhausted_cellcycle
DDOST	G11_exhausted_cellcycle
PPIL2	G11_exhausted_cellcycle
UPF3A	G11_exhausted_cellcycle
RB1	G11_exhausted_cellcycle
TMOD3	G11_exhausted_cellcycle
BRD7	G11_exhausted_cellcycle
SLC25A38	G11_exhausted_cellcycle
DHPS	G11_exhausted_cellcycle
USP48	G11_exhausted_cellcycle
TRERF1	G11_exhausted_cellcycle
ALKBH7	G11_exhausted_cellcycle
UBAP2L	G11_exhausted_cellcycle
FIS1	G11_exhausted_cellcycle
CD28	G11_exhausted_cellcycle
AZIN1	G11_exhausted_cellcycle
WDR55	G11_exhausted_cellcycle
BAG6	G11_exhausted_cellcycle
GTF3A	G11_exhausted_cellcycle
SFI1	G11_exhausted_cellcycle
CUL1	G11_exhausted_cellcycle
PNP	G11_exhausted_cellcycle
CTLA4	G11_exhausted_cellcycle
SURF4	G11_exhausted_cellcycle
COLGALT1	G11_exhausted_cellcycle
BSG	G11_exhausted_cellcycle
UBAP1	G11_exhausted_cellcycle
SMARCA5	G11_exhausted_cellcycle
MTG1	G11_exhausted_cellcycle
MLF2	G11_exhausted_cellcycle
ACOT9	G11_exhausted_cellcycle
ERAP1	G11_exhausted_cellcycle
CD58	G11_exhausted_cellcycle
WDR33	G11_exhausted_cellcycle
NARS	G11_exhausted_cellcycle
PRDX1	G11_exhausted_cellcycle
CPT1A	G11_exhausted_cellcycle
FKBP5	G11_exhausted_cellcycle
PSMB8	G11_exhausted_cellcycle
TMEM134	G11_exhausted_cellcycle
RDH11	G11_exhausted_cellcycle
ZDHHC6	G11_exhausted_cellcycle
STAMBPL1	G11_exhausted_cellcycle
CSK	G11_exhausted_cellcycle
VPS4A	G11_exhausted_cellcycle
USP22	G11_exhausted_cellcycle
RNF34	G11_exhausted_cellcycle
PSMF1	G11_exhausted_cellcycle
VCP	G11_exhausted_cellcycle
SLA2	G11_exhausted_cellcycle
RAB10	G11_exhausted_cellcycle
NHP2L1	G11_exhausted_cellcycle
SPIDR	G11_exhausted_cellcycle
SELT	G11_exhausted_cellcycle
CAMLG	G11_exhausted_cellcycle
TOR1AIP1	G11_exhausted_cellcycle
LASP1	G11_exhausted_cellcycle
CEBPZ	G11_exhausted_cellcycle
YWHAE	G11_exhausted_cellcycle
GPI	G11_exhausted_cellcycle
FAM204A	G11_exhausted_cellcycle
B3GAT3	G11_exhausted_cellcycle
PSPC1	G11_exhausted_cellcycle
CRIP1	G11_exhausted_cellcycle
ANXA2	G11_exhausted_cellcycle
PSMB10	G11_exhausted_cellcycle
TPR	G11_exhausted_cellcycle
CERS5	G11_exhausted_cellcycle
CDK10	G11_exhausted_cellcycle
TPI1	G11_exhausted_cellcycle
FUBP1	G11_exhausted_cellcycle
SNX17	G11_exhausted_cellcycle
EIF2AK2	G11_exhausted_cellcycle
MBD1	G11_exhausted_cellcycle
RBM7	G11_exhausted_cellcycle
EIF3M	G11_exhausted_cellcycle
TM2D1	G11_exhausted_cellcycle
HSPD1	G11_exhausted_cellcycle
RNF7	G11_exhausted_cellcycle
COX7A2L	G11_exhausted_cellcycle
ERCC3	G11_exhausted_cellcycle
SCAMP2	G11_exhausted_cellcycle
ATXN2L	G11_exhausted_cellcycle
RAB14	G11_exhausted_cellcycle
ATP5EP2	G11_exhausted_cellcycle
PRPF8	G11_exhausted_cellcycle
RABGGTB	G11_exhausted_cellcycle
SMIM7	G11_exhausted_cellcycle
PEBP1	G11_exhausted_cellcycle
HMGN2	G11_exhausted_cellcycle
PPM1A	G11_exhausted_cellcycle
CAPN1	G11_exhausted_cellcycle
TMEM33	G11_exhausted_cellcycle
UBQLN1	G11_exhausted_cellcycle
TMEM256-PLSCR3	G11_exhausted_cellcycle
SUCLG2	G11_exhausted_cellcycle
ATP1B3	G11_exhausted_cellcycle
GBP4	G11_exhausted_cellcycle
LAT	G11_exhausted_cellcycle
PTP4A2	G11_exhausted_cellcycle
PIEZO1	G11_exhausted_cellcycle
ARHGEF6	G11_exhausted_cellcycle
RIF1	G11_exhausted_cellcycle
EIF3A	G11_exhausted_cellcycle
SIPA1L1	G11_exhausted_cellcycle
OAS2	G11_exhausted_cellcycle
AKT2	G11_exhausted_cellcycle
RNH1	G11_exhausted_cellcycle
ATG4B	G11_exhausted_cellcycle
CDS2	G11_exhausted_cellcycle
USP16	G11_exhausted_cellcycle
ZNF146	G11_exhausted_cellcycle
GGNBP2	G11_exhausted_cellcycle
PRPF6	G11_exhausted_cellcycle
RP11-345J4.5	G11_exhausted_cellcycle
SNX20	G11_exhausted_cellcycle
C1GALT1	G11_exhausted_cellcycle
RQCD1	G11_exhausted_cellcycle
SPATA13	G11_exhausted_cellcycle
GPS2	G11_exhausted_cellcycle
DBNL	G11_exhausted_cellcycle
TSPO	G11_exhausted_cellcycle
SMN1	G11_exhausted_cellcycle
NAP1L4	G11_exhausted_cellcycle
ZC3H7A	G11_exhausted_cellcycle
IRF2	G11_exhausted_cellcycle
ZGPAT	G11_exhausted_cellcycle
ZNF207	G11_exhausted_cellcycle
MVD	G11_exhausted_cellcycle
DNAJC7	G11_exhausted_cellcycle
KIAA0141	G11_exhausted_cellcycle
RPAIN	G11_exhausted_cellcycle
KPNA1	G11_exhausted_cellcycle
HDLBP	G11_exhausted_cellcycle
PCID2	G11_exhausted_cellcycle
MRPL10	G11_exhausted_cellcycle
FERMT3	G11_exhausted_cellcycle
SAP18	G11_exhausted_cellcycle
BST2	G11_exhausted_cellcycle
KDELR1	G11_exhausted_cellcycle
IL10RB	G11_exhausted_cellcycle
ELMO2	G11_exhausted_cellcycle
MTPN	G11_exhausted_cellcycle
TNPO1	G11_exhausted_cellcycle
KLHDC4	G11_exhausted_cellcycle
TMEM230	G11_exhausted_cellcycle
PLEKHG2	G11_exhausted_cellcycle
LARS	G11_exhausted_cellcycle
CDK16	G11_exhausted_cellcycle
WDR1	G11_exhausted_cellcycle
DUSP4	G11_exhausted_cellcycle
RBM8A	G11_exhausted_cellcycle
COA1	G11_exhausted_cellcycle
TACC1	G11_exhausted_cellcycle
PKM	G11_exhausted_cellcycle
CHCHD7	G11_exhausted_cellcycle
PMAIP1	G11_exhausted_cellcycle
DCUN1D1	G11_exhausted_cellcycle
LGALS3	G11_exhausted_cellcycle
ATG12	G11_exhausted_cellcycle
SMN2	G11_exhausted_cellcycle
